category,amount,gender,state,city_population,is_fraud,age,hour
9.0,8.95,0.0,36.0,20226,1,54,20.0
7.0,21.85,0.0,6.0,4720,1,47,22.0
11.0,1034.69,0.0,36.0,20226,1,54,22.0
10.0,21.39,0.0,6.0,4720,1,47,23.0
7.0,23.56,0.0,36.0,20226,1,54,23.0
4.0,342.3,1.0,31.0,825,1,33,1.0
4.0,286.83,1.0,31.0,825,1,33,10.0
11.0,992.26,1.0,31.0,825,1,33,22.0
11.0,754.83,1.0,31.0,825,1,33,23.0
4.0,286.85,1.0,34.0,1970,1,75,0.0
4.0,284.12,1.0,31.0,825,1,33,2.0
2.0,20.49,1.0,34.0,1970,1,75,6.0
12.0,828.44,1.0,31.0,825,1,33,17.0
11.0,1094.76,1.0,31.0,825,1,33,22.0
11.0,821.38,1.0,31.0,825,1,33,23.0
11.0,891.8,1.0,34.0,1970,1,75,23.0
8.0,713.28,1.0,31.0,825,1,33,23.0
8.0,801.34,0.0,38.0,21125,1,39,0.0
2.0,12.01,0.0,38.0,21125,1,39,0.0
3.0,14.0,1.0,34.0,1970,1,75,1.0
4.0,354.52,0.0,38.0,21125,1,39,1.0
2.0,8.74,1.0,48.0,1360,1,39,1.0
12.0,747.84,0.0,38.0,21125,1,39,2.0
10.0,22.66,1.0,48.0,1360,1,39,15.0
5.0,18.44,0.0,38.0,21125,1,39,16.0
11.0,816.2,1.0,48.0,1360,1,39,22.0
10.0,18.67,0.0,38.0,21125,1,39,22.0
11.0,1042.48,1.0,48.0,1360,1,39,22.0
11.0,1090.29,1.0,48.0,1360,1,39,23.0
7.0,19.57,0.0,38.0,21125,1,39,23.0
11.0,949.68,1.0,48.0,1360,1,39,23.0
1.0,100.46,1.0,48.0,1360,1,39,23.0
9.0,50.37,1.0,34.0,1970,1,75,23.0
4.0,329.17,0.0,38.0,21125,1,39,0.0
4.0,276.62,1.0,13.0,4154,1,62,0.0
9.0,10.41,0.0,38.0,21125,1,39,1.0
8.0,890.93,0.0,38.0,21125,1,39,1.0
8.0,813.05,0.0,38.0,21125,1,39,1.0
3.0,10.21,1.0,48.0,1360,1,39,3.0
11.0,962.8,0.0,38.0,21125,1,39,3.0
2.0,10.58,1.0,48.0,1360,1,39,4.0
4.0,316.34,1.0,48.0,1360,1,39,5.0
2.0,9.38,1.0,13.0,4154,1,62,11.0
10.0,20.83,0.0,38.0,21125,1,39,20.0
9.0,7.39,1.0,48.0,1360,1,39,22.0
8.0,807.62,1.0,16.0,169,1,71,22.0
1.0,137.61,0.0,38.0,21125,1,39,22.0
11.0,823.34,1.0,16.0,169,1,71,22.0
8.0,718.19,1.0,13.0,4154,1,62,22.0
6.0,322.25,0.0,38.0,21125,1,39,23.0
8.0,833.6,1.0,48.0,1360,1,39,23.0
11.0,988.75,1.0,16.0,169,1,71,23.0
4.0,314.07,1.0,16.0,169,1,71,0.0
2.0,6.87,1.0,13.0,4154,1,62,1.0
4.0,319.86,1.0,13.0,4154,1,62,3.0
4.0,308.77,1.0,13.0,4154,1,62,3.0
11.0,1039.05,1.0,13.0,4154,1,62,19.0
11.0,1009.4,1.0,13.0,4154,1,62,22.0
12.0,805.77,1.0,16.0,169,1,71,22.0
11.0,1135.07,1.0,16.0,169,1,71,23.0
2.0,21.96,0.0,37.0,1288,1,88,3.0
10.0,52.12,0.0,37.0,1288,1,88,18.0
10.0,47.57,0.0,37.0,1288,1,88,19.0
10.0,51.43,0.0,37.0,1288,1,88,22.0
11.0,1098.94,0.0,37.0,1288,1,88,23.0
4.0,295.76,1.0,23.0,1507,1,30,0.0
4.0,326.03,0.0,37.0,1288,1,88,1.0
4.0,289.3,1.0,23.0,1507,1,30,1.0
4.0,307.01,0.0,37.0,1288,1,88,1.0
4.0,298.36,1.0,23.0,1507,1,30,3.0
11.0,1015.01,1.0,23.0,1507,1,30,18.0
12.0,855.0,1.0,23.0,1507,1,30,18.0
11.0,1104.78,0.0,34.0,207,1,61,22.0
11.0,1027.83,1.0,23.0,1507,1,30,22.0
13.0,7.15,0.0,37.0,1288,1,88,22.0
12.0,785.82,1.0,23.0,1507,1,30,23.0
11.0,965.58,1.0,23.0,1507,1,30,23.0
2.0,19.83,0.0,34.0,207,1,61,0.0
4.0,307.37,0.0,34.0,207,1,61,6.0
4.0,299.68,1.0,23.0,1507,1,30,16.0
4.0,317.61,1.0,23.0,1507,1,30,23.0
8.0,762.14,0.0,34.0,207,1,61,23.0
12.0,924.24,1.0,12.0,590,1,71,23.0
11.0,986.97,1.0,23.0,1507,1,30,23.0
2.0,6.12,1.0,43.0,1571,1,42,0.0
2.0,20.75,1.0,12.0,590,1,71,1.0
2.0,7.95,1.0,43.0,1571,1,42,3.0
4.0,284.07,1.0,43.0,1571,1,42,22.0
11.0,1013.2,1.0,12.0,590,1,71,22.0
4.0,306.22,1.0,12.0,590,1,71,22.0
11.0,937.47,1.0,43.0,1571,1,42,22.0
4.0,304.44,1.0,43.0,1571,1,42,22.0
11.0,1160.11,1.0,43.0,1571,1,42,22.0
12.0,704.86,1.0,43.0,1571,1,42,23.0
11.0,1084.29,1.0,43.0,1571,1,42,23.0
10.0,47.43,1.0,12.0,590,1,71,23.0
13.0,8.81,1.0,43.0,1571,1,42,23.0
8.0,741.13,1.0,43.0,1571,1,42,22.0
12.0,727.83,1.0,43.0,1571,1,42,22.0
8.0,701.95,1.0,43.0,1571,1,42,23.0
4.0,316.91,1.0,14.0,1532,1,44,3.0
2.0,23.69,1.0,22.0,937,1,66,3.0
11.0,905.67,1.0,22.0,937,1,66,12.0
8.0,684.72,1.0,22.0,937,1,66,22.0
0.0,507.07,1.0,22.0,937,1,66,22.0
10.0,21.31,1.0,14.0,1532,1,44,23.0
11.0,1113.48,1.0,14.0,1532,1,44,23.0
8.0,665.71,1.0,22.0,937,1,66,23.0
2.0,11.02,1.0,14.0,1532,1,44,0.0
4.0,338.05,1.0,22.0,937,1,66,0.0
4.0,333.73,1.0,14.0,1532,1,44,1.0
2.0,20.25,0.0,15.0,350,1,69,2.0
4.0,333.84,0.0,15.0,350,1,69,2.0
4.0,298.86,1.0,14.0,1532,1,44,8.0
11.0,1096.43,1.0,14.0,1532,1,44,22.0
11.0,1070.36,0.0,15.0,350,1,69,22.0
11.0,1004.6,0.0,15.0,350,1,69,22.0
9.0,52.18,0.0,15.0,350,1,69,22.0
12.0,835.04,1.0,22.0,937,1,66,23.0
8.0,876.63,0.0,15.0,350,1,69,23.0
11.0,1033.84,1.0,14.0,1532,1,44,23.0
4.0,382.18,0.0,15.0,350,1,69,1.0
4.0,312.27,0.0,15.0,350,1,69,3.0
3.0,12.55,0.0,15.0,350,1,69,5.0
4.0,280.0,0.0,15.0,350,1,69,22.0
4.0,349.38,0.0,15.0,350,1,69,22.0
13.0,7.05,0.0,15.0,350,1,69,23.0
4.0,311.92,1.0,45.0,395,1,42,0.0
3.0,7.99,1.0,45.0,395,1,42,2.0
4.0,294.02,1.0,45.0,395,1,42,21.0
1.0,117.23,1.0,45.0,395,1,42,23.0
12.0,640.43,1.0,45.0,395,1,42,23.0
11.0,916.14,1.0,45.0,395,1,42,23.0
3.0,12.05,1.0,45.0,395,1,42,0.0
4.0,304.53,1.0,45.0,395,1,42,2.0
4.0,251.97,1.0,45.0,395,1,42,2.0
4.0,335.84,1.0,45.0,395,1,42,3.0
4.0,269.38,1.0,45.0,395,1,42,5.0
12.0,725.03,1.0,45.0,395,1,42,22.0
4.0,296.26,0.0,17.0,571,1,93,3.0
2.0,12.62,1.0,15.0,7692,1,37,3.0
11.0,958.91,1.0,15.0,7692,1,37,20.0
11.0,945.16,1.0,15.0,7692,1,37,22.0
11.0,998.39,1.0,15.0,7692,1,37,22.0
8.0,986.16,0.0,17.0,571,1,93,22.0
11.0,1108.71,0.0,17.0,571,1,93,23.0
11.0,1187.73,0.0,17.0,571,1,93,23.0
11.0,902.81,0.0,17.0,571,1,93,23.0
4.0,309.39,1.0,15.0,7692,1,37,1.0
4.0,303.35,1.0,15.0,7692,1,37,1.0
4.0,317.59,0.0,38.0,606,1,26,2.0
4.0,362.93,0.0,17.0,571,1,93,2.0
2.0,7.84,1.0,15.0,7692,1,37,3.0
2.0,9.36,1.0,15.0,7692,1,37,5.0
2.0,7.86,0.0,38.0,606,1,26,5.0
8.0,826.89,0.0,38.0,606,1,26,21.0
12.0,743.45,1.0,15.0,7692,1,37,22.0
11.0,1004.95,0.0,38.0,606,1,26,22.0
7.0,19.89,0.0,38.0,606,1,26,22.0
13.0,9.03,0.0,17.0,571,1,93,23.0
11.0,821.89,0.0,38.0,606,1,26,23.0
8.0,875.38,0.0,38.0,606,1,26,23.0
8.0,747.9,0.0,38.0,606,1,26,23.0
4.0,283.65,0.0,38.0,606,1,26,0.0
8.0,833.78,1.0,34.0,11250,1,46,1.0
4.0,305.25,0.0,38.0,606,1,26,2.0
2.0,15.49,0.0,13.0,4161,1,67,2.0
4.0,317.57,1.0,34.0,11250,1,46,2.0
2.0,5.53,0.0,13.0,4161,1,67,3.0
2.0,11.34,0.0,38.0,606,1,26,3.0
4.0,290.52,1.0,34.0,11250,1,46,3.0
2.0,8.77,0.0,13.0,4161,1,67,10.0
8.0,1022.36,0.0,13.0,4161,1,67,19.0
6.0,235.42,0.0,38.0,606,1,26,20.0
11.0,1122.28,1.0,34.0,11250,1,46,22.0
11.0,1147.88,0.0,38.0,606,1,26,22.0
11.0,919.1,0.0,38.0,606,1,26,22.0
8.0,666.71,0.0,38.0,606,1,26,22.0
12.0,964.94,0.0,13.0,4161,1,67,22.0
11.0,994.02,0.0,13.0,4161,1,67,22.0
8.0,734.29,0.0,38.0,606,1,26,22.0
12.0,863.1,0.0,13.0,4161,1,67,22.0
11.0,999.15,0.0,38.0,606,1,26,22.0
11.0,1030.86,0.0,38.0,606,1,26,23.0
4.0,306.22,1.0,34.0,11250,1,46,3.0
4.0,298.21,0.0,13.0,4161,1,67,11.0
0.0,464.99,1.0,34.0,11250,1,46,21.0
12.0,870.33,1.0,34.0,11250,1,46,22.0
11.0,809.15,1.0,34.0,11250,1,46,23.0
12.0,641.44,1.0,34.0,11250,1,46,23.0
13.0,10.0,0.0,13.0,4161,1,67,23.0
3.0,11.59,1.0,22.0,673342,1,40,2.0
11.0,952.03,1.0,22.0,673342,1,40,21.0
12.0,971.98,1.0,22.0,673342,1,40,22.0
2.0,10.34,1.0,22.0,673342,1,40,1.0
3.0,14.95,1.0,36.0,861,1,64,1.0
4.0,312.63,1.0,22.0,673342,1,40,2.0
11.0,913.17,1.0,22.0,673342,1,40,21.0
8.0,836.49,1.0,36.0,861,1,64,22.0
11.0,1023.43,1.0,36.0,861,1,64,22.0
11.0,963.57,1.0,22.0,673342,1,40,23.0
11.0,988.52,1.0,36.0,861,1,64,23.0
4.0,353.11,1.0,36.0,861,1,64,2.0
8.0,710.24,1.0,36.0,861,1,64,22.0
11.0,1082.1,1.0,36.0,861,1,64,23.0
4.0,330.44,1.0,36.0,861,1,64,23.0
4.0,301.9,1.0,30.0,7430,1,69,0.0
2.0,7.58,1.0,30.0,7430,1,69,1.0
4.0,335.68,1.0,30.0,7430,1,69,1.0
2.0,9.58,1.0,30.0,7430,1,69,2.0
2.0,10.25,1.0,30.0,7430,1,69,3.0
4.0,274.08,0.0,20.0,3289,1,91,3.0
4.0,263.69,1.0,30.0,7430,1,69,9.0
11.0,1133.52,0.0,37.0,9587,1,56,16.0
7.0,21.55,1.0,30.0,7430,1,69,18.0
11.0,983.38,0.0,37.0,9587,1,56,21.0
11.0,1132.88,1.0,30.0,7430,1,69,22.0
7.0,17.15,0.0,37.0,9587,1,56,22.0
11.0,1070.99,0.0,37.0,9587,1,56,23.0
12.0,1033.33,1.0,30.0,7430,1,69,23.0
8.0,722.27,0.0,20.0,3289,1,91,23.0
12.0,1032.63,0.0,20.0,3289,1,91,23.0
4.0,331.69,1.0,30.0,7430,1,69,23.0
3.0,6.97,0.0,37.0,9587,1,56,0.0
4.0,270.75,1.0,48.0,4306,1,34,0.0
4.0,283.94,0.0,37.0,9587,1,56,1.0
3.0,11.07,1.0,42.0,1804,1,49,1.0
4.0,336.28,0.0,37.0,9587,1,56,2.0
2.0,9.12,1.0,42.0,1804,1,49,2.0
4.0,267.74,1.0,48.0,4306,1,34,2.0
4.0,326.38,0.0,20.0,3289,1,91,2.0
4.0,296.64,1.0,42.0,1804,1,49,5.0
8.0,682.62,1.0,48.0,4306,1,34,11.0
12.0,907.83,0.0,37.0,9587,1,56,13.0
11.0,907.77,0.0,37.0,9587,1,56,13.0
12.0,762.64,1.0,42.0,1804,1,49,16.0
8.0,760.29,1.0,42.0,1804,1,49,19.0
11.0,1082.63,1.0,48.0,4306,1,34,19.0
8.0,835.51,0.0,37.0,9587,1,56,20.0
11.0,797.76,0.0,37.0,9587,1,56,22.0
12.0,969.05,0.0,20.0,3289,1,91,22.0
12.0,1059.37,1.0,30.0,7430,1,69,22.0
8.0,867.25,0.0,20.0,3289,1,91,22.0
9.0,6.97,0.0,20.0,3289,1,91,22.0
12.0,868.43,1.0,48.0,4306,1,34,22.0
8.0,754.95,1.0,48.0,4306,1,34,23.0
11.0,1000.91,1.0,48.0,4306,1,34,23.0
11.0,914.77,0.0,37.0,9587,1,56,23.0
11.0,969.37,1.0,42.0,1804,1,49,23.0
8.0,836.44,1.0,42.0,1804,1,49,23.0
8.0,981.75,1.0,30.0,7430,1,69,23.0
11.0,959.99,1.0,48.0,4306,1,34,23.0
4.0,312.93,0.0,25.0,24645,1,58,0.0
4.0,291.54,0.0,25.0,24645,1,58,0.0
4.0,318.04,1.0,22.0,2223,1,38,1.0
2.0,11.88,1.0,22.0,2223,1,38,2.0
3.0,10.13,1.0,42.0,1804,1,49,2.0
4.0,284.31,1.0,48.0,4306,1,34,3.0
3.0,11.91,1.0,42.0,1804,1,49,3.0
4.0,273.77,0.0,25.0,24645,1,58,8.0
2.0,9.5,1.0,42.0,1804,1,49,9.0
12.0,956.44,0.0,25.0,24645,1,58,16.0
11.0,850.57,1.0,22.0,2223,1,38,18.0
7.0,17.93,0.0,25.0,24645,1,58,22.0
11.0,831.72,1.0,22.0,2223,1,38,22.0
11.0,980.82,0.0,25.0,24645,1,58,22.0
8.0,847.3,1.0,22.0,2223,1,38,22.0
11.0,884.94,1.0,22.0,2223,1,38,22.0
4.0,308.3,1.0,42.0,1804,1,49,22.0
12.0,916.04,1.0,22.0,2223,1,38,22.0
8.0,949.55,1.0,42.0,1804,1,49,23.0
11.0,957.9,1.0,22.0,2223,1,38,23.0
11.0,1071.14,0.0,25.0,24645,1,58,23.0
8.0,836.06,1.0,22.0,2223,1,38,23.0
7.0,17.95,0.0,25.0,24645,1,58,23.0
2.0,10.64,0.0,25.0,24645,1,58,0.0
2.0,7.95,0.0,25.0,24645,1,58,1.0
4.0,317.21,1.0,22.0,2223,1,38,3.0
9.0,9.43,0.0,25.0,24645,1,58,19.0
4.0,294.9,1.0,22.0,2223,1,38,22.0
11.0,993.65,1.0,22.0,2223,1,38,22.0
8.0,816.03,1.0,22.0,2223,1,38,23.0
8.0,917.14,1.0,22.0,2223,1,38,23.0
4.0,304.81,1.0,2.0,6434,1,56,0.0
9.0,913.04,0.0,45.0,1051,1,47,1.0
4.0,341.52,0.0,45.0,1051,1,47,1.0
4.0,326.75,0.0,45.0,1051,1,47,2.0
4.0,296.27,1.0,2.0,6434,1,56,3.0
8.0,806.92,0.0,45.0,1051,1,47,3.0
4.0,313.62,1.0,2.0,6434,1,56,4.0
2.0,8.47,1.0,2.0,6434,1,56,4.0
11.0,934.26,1.0,2.0,6434,1,56,20.0
11.0,1061.02,1.0,2.0,6434,1,56,22.0
0.0,409.2,1.0,2.0,6434,1,56,22.0
2.0,9.16,1.0,0.0,1920,1,27,0.0
2.0,10.75,1.0,2.0,6434,1,56,2.0
4.0,324.22,1.0,2.0,6434,1,56,3.0
8.0,745.05,1.0,0.0,1920,1,27,22.0
0.0,603.08,0.0,45.0,1051,1,47,22.0
12.0,1318.89,1.0,0.0,1920,1,27,22.0
6.0,223.49,0.0,45.0,1051,1,47,22.0
11.0,984.28,1.0,0.0,1920,1,27,22.0
11.0,1061.37,1.0,0.0,1920,1,27,22.0
11.0,1008.38,1.0,0.0,1920,1,27,22.0
12.0,918.2,0.0,45.0,1051,1,47,22.0
11.0,926.72,1.0,0.0,1920,1,27,22.0
11.0,990.84,1.0,0.0,1920,1,27,22.0
12.0,1118.24,1.0,0.0,1920,1,27,22.0
12.0,1183.93,1.0,0.0,1920,1,27,23.0
11.0,993.4,1.0,2.0,6434,1,56,23.0
4.0,333.42,1.0,0.0,1920,1,27,0.0
4.0,298.76,1.0,0.0,1920,1,27,0.0
11.0,881.12,1.0,0.0,1920,1,27,23.0
8.0,781.06,1.0,0.0,1920,1,27,23.0
2.0,9.79,1.0,4.0,172817,1,41,2.0
2.0,13.69,0.0,47.0,149,1,46,4.0
12.0,959.59,1.0,4.0,172817,1,41,21.0
9.0,9.02,1.0,4.0,172817,1,41,22.0
6.0,257.51,0.0,47.0,149,1,46,23.0
6.0,288.17,0.0,47.0,149,1,46,23.0
0.0,570.37,1.0,4.0,172817,1,41,23.0
11.0,1068.48,1.0,4.0,172817,1,41,23.0
4.0,266.28,0.0,35.0,1443,1,62,0.0
4.0,319.22,0.0,35.0,1443,1,62,1.0
12.0,1107.65,0.0,47.0,149,1,46,1.0
4.0,316.71,1.0,4.0,172817,1,41,2.0
4.0,354.08,0.0,47.0,149,1,46,3.0
8.0,656.56,1.0,20.0,5927,1,51,3.0
4.0,274.68,1.0,4.0,172817,1,41,6.0
11.0,967.36,1.0,4.0,172817,1,41,20.0
10.0,21.28,1.0,20.0,5927,1,51,22.0
11.0,1086.32,1.0,20.0,5927,1,51,22.0
10.0,21.69,0.0,47.0,149,1,46,23.0
0.0,419.52,0.0,47.0,149,1,46,23.0
8.0,690.67,0.0,35.0,1443,1,62,23.0
12.0,799.3,1.0,4.0,172817,1,41,23.0
2.0,10.0,1.0,20.0,5927,1,51,0.0
8.0,846.5,1.0,20.0,5927,1,51,0.0
2.0,18.54,0.0,35.0,1443,1,62,1.0
4.0,319.21,0.0,35.0,1443,1,62,3.0
5.0,17.45,1.0,45.0,776,1,74,13.0
11.0,1099.03,0.0,35.0,1443,1,62,13.0
4.0,338.94,1.0,45.0,776,1,74,21.0
12.0,686.99,1.0,45.0,776,1,74,22.0
12.0,893.8,0.0,35.0,1443,1,62,22.0
12.0,886.33,0.0,35.0,1443,1,62,22.0
10.0,49.51,0.0,35.0,1443,1,62,22.0
11.0,812.13,1.0,20.0,5927,1,51,22.0
11.0,986.43,1.0,20.0,5927,1,51,23.0
12.0,858.73,1.0,20.0,5927,1,51,23.0
1.0,133.43,0.0,14.0,1807,1,49,23.0
12.0,854.04,1.0,45.0,776,1,74,23.0
8.0,905.63,1.0,45.0,776,1,74,23.0
11.0,1073.81,0.0,35.0,1443,1,62,23.0
12.0,855.54,0.0,14.0,1807,1,49,1.0
4.0,321.48,1.0,45.0,776,1,74,2.0
8.0,835.3,0.0,14.0,1807,1,49,3.0
7.0,18.72,0.0,14.0,1807,1,49,21.0
12.0,718.27,1.0,45.0,776,1,74,22.0
4.0,327.7,1.0,45.0,776,1,74,22.0
1.0,117.49,0.0,14.0,1807,1,49,22.0
0.0,419.94,0.0,14.0,1807,1,49,23.0
8.0,694.47,1.0,45.0,776,1,74,23.0
11.0,925.31,1.0,45.0,776,1,74,23.0
6.0,261.22,0.0,14.0,1807,1,49,23.0
4.0,348.31,0.0,4.0,1139,1,73,0.0
4.0,335.48,0.0,17.0,14228,1,53,1.0
4.0,335.21,0.0,4.0,1139,1,73,2.0
2.0,19.74,0.0,4.0,1139,1,73,2.0
4.0,315.25,1.0,25.0,2870,1,25,3.0
8.0,721.96,1.0,25.0,2870,1,25,3.0
2.0,9.51,1.0,9.0,54767,1,36,3.0
4.0,353.58,0.0,4.0,1139,1,73,3.0
4.0,283.05,1.0,25.0,2870,1,25,3.0
2.0,19.26,0.0,4.0,1139,1,73,3.0
8.0,821.01,1.0,25.0,2870,1,25,3.0
4.0,312.8,1.0,9.0,54767,1,36,4.0
8.0,798.67,1.0,25.0,2870,1,25,5.0
4.0,302.44,0.0,4.0,1139,1,73,6.0
4.0,286.92,1.0,25.0,2870,1,25,10.0
11.0,1032.04,1.0,25.0,2870,1,25,13.0
11.0,1128.83,0.0,4.0,1139,1,73,22.0
11.0,981.4,0.0,4.0,1139,1,73,22.0
6.0,216.25,1.0,25.0,2870,1,25,22.0
7.0,19.44,0.0,17.0,14228,1,53,22.0
12.0,813.71,1.0,25.0,2870,1,25,22.0
11.0,1115.54,1.0,25.0,2870,1,25,22.0
11.0,901.46,0.0,4.0,1139,1,73,22.0
11.0,1153.76,1.0,9.0,54767,1,36,23.0
11.0,988.31,1.0,9.0,54767,1,36,23.0
12.0,775.14,1.0,25.0,2870,1,25,23.0
1.0,106.11,0.0,17.0,14228,1,53,23.0
11.0,911.05,1.0,9.0,54767,1,36,23.0
11.0,871.77,0.0,4.0,1139,1,73,23.0
2.0,8.67,1.0,9.0,54767,1,36,0.0
4.0,287.65,1.0,25.0,2870,1,25,1.0
12.0,801.38,0.0,17.0,14228,1,53,3.0
11.0,1155.37,0.0,17.0,14228,1,53,3.0
4.0,305.98,1.0,25.0,2870,1,25,7.0
4.0,299.2,0.0,4.0,1139,1,73,8.0
7.0,17.51,1.0,9.0,54767,1,36,19.0
12.0,1011.85,0.0,4.0,1139,1,73,21.0
12.0,866.41,0.0,4.0,1139,1,73,22.0
8.0,824.1,0.0,4.0,1139,1,73,22.0
8.0,1015.53,1.0,9.0,54767,1,36,23.0
11.0,878.28,1.0,9.0,54767,1,36,23.0
4.0,337.77,0.0,4.0,1139,1,73,23.0
11.0,1044.34,1.0,9.0,54767,1,36,23.0
2.0,10.97,0.0,4.0,11256,1,51,2.0
9.0,8.76,0.0,4.0,11256,1,51,3.0
13.0,8.96,0.0,4.0,11256,1,51,17.0
6.0,261.03,0.0,4.0,11256,1,51,23.0
12.0,829.36,0.0,12.0,888,1,36,0.0
4.0,320.83,1.0,38.0,3688,1,51,1.0
4.0,334.12,0.0,12.0,888,1,36,1.0
8.0,890.64,0.0,4.0,11256,1,51,1.0
4.0,343.37,0.0,4.0,11256,1,51,2.0
4.0,344.81,0.0,12.0,888,1,36,2.0
1.0,101.04,0.0,4.0,11256,1,51,2.0
12.0,720.83,0.0,12.0,888,1,36,2.0
12.0,1103.29,0.0,12.0,888,1,36,3.0
9.0,745.88,0.0,12.0,888,1,36,3.0
9.0,8.33,0.0,4.0,11256,1,51,3.0
12.0,770.65,0.0,4.0,11256,1,51,3.0
4.0,392.0,0.0,12.0,888,1,36,5.0
13.0,7.88,0.0,4.0,11256,1,51,12.0
6.0,216.01,0.0,12.0,888,1,36,13.0
11.0,878.46,1.0,38.0,3688,1,51,15.0
5.0,21.84,0.0,12.0,888,1,36,22.0
5.0,18.46,0.0,4.0,11256,1,51,22.0
5.0,17.35,0.0,4.0,11256,1,51,23.0
5.0,19.45,0.0,4.0,11256,1,51,23.0
11.0,1123.99,1.0,38.0,3688,1,51,23.0
2.0,6.62,0.0,36.0,1493,1,39,0.0
2.0,9.02,1.0,38.0,3688,1,51,0.0
4.0,381.5,0.0,12.0,888,1,36,0.0
4.0,282.58,1.0,38.0,3688,1,51,0.0
12.0,851.46,0.0,36.0,1493,1,39,0.0
4.0,372.65,0.0,36.0,1493,1,39,0.0
12.0,716.96,0.0,12.0,888,1,36,0.0
4.0,318.88,1.0,38.0,3688,1,51,1.0
11.0,956.58,0.0,36.0,1493,1,39,1.0
9.0,717.14,0.0,12.0,888,1,36,3.0
6.0,234.54,0.0,12.0,888,1,36,12.0
6.0,236.42,0.0,36.0,1493,1,39,14.0
10.0,21.71,0.0,36.0,1493,1,39,19.0
1.0,146.09,0.0,36.0,1493,1,39,20.0
6.0,230.99,0.0,36.0,1493,1,39,22.0
11.0,768.45,1.0,38.0,3688,1,51,22.0
10.0,20.2,0.0,12.0,888,1,36,23.0
0.0,552.04,0.0,36.0,1493,1,39,23.0
6.0,214.51,0.0,36.0,1493,1,39,23.0
4.0,320.05,1.0,12.0,1426,1,67,0.0
11.0,832.81,0.0,36.0,1493,1,39,2.0
11.0,985.83,1.0,12.0,1426,1,67,15.0
12.0,949.49,1.0,21.0,23045,1,65,22.0
7.0,21.89,1.0,21.0,23045,1,65,22.0
7.0,19.34,0.0,36.0,1493,1,39,22.0
8.0,823.31,1.0,21.0,23045,1,65,22.0
8.0,746.79,1.0,21.0,23045,1,65,23.0
5.0,19.86,0.0,36.0,1493,1,39,23.0
4.0,304.93,1.0,2.0,2501,1,38,1.0
2.0,20.22,1.0,12.0,1426,1,67,1.0
4.0,273.42,1.0,2.0,2501,1,38,3.0
2.0,9.43,1.0,2.0,2501,1,38,3.0
2.0,18.9,1.0,12.0,1426,1,67,3.0
8.0,938.8,1.0,21.0,23045,1,65,12.0
6.0,282.22,1.0,21.0,23045,1,65,22.0
8.0,777.27,1.0,21.0,23045,1,65,22.0
12.0,916.68,1.0,12.0,1426,1,67,22.0
11.0,991.1,1.0,2.0,2501,1,38,22.0
11.0,991.22,1.0,2.0,2501,1,38,22.0
8.0,725.33,1.0,2.0,2501,1,38,0.0
2.0,6.67,0.0,34.0,1577385,1,66,0.0
2.0,9.65,1.0,2.0,2501,1,38,3.0
4.0,308.23,0.0,34.0,1577385,1,66,4.0
4.0,328.18,0.0,34.0,1577385,1,66,16.0
11.0,1065.89,1.0,2.0,2501,1,38,21.0
11.0,982.07,0.0,34.0,1577385,1,66,22.0
7.0,22.18,1.0,2.0,2501,1,38,22.0
11.0,898.36,0.0,34.0,1577385,1,66,22.0
11.0,856.86,0.0,34.0,1577385,1,66,23.0
12.0,717.16,1.0,2.0,2501,1,38,23.0
11.0,844.77,0.0,34.0,1577385,1,66,23.0
12.0,1038.53,0.0,34.0,1577385,1,66,23.0
4.0,273.2,0.0,38.0,724,1,28,1.0
4.0,309.95,0.0,34.0,1577385,1,66,1.0
4.0,291.1,0.0,38.0,724,1,28,2.0
11.0,899.98,1.0,38.0,1140,1,38,22.0
8.0,821.87,0.0,34.0,1577385,1,66,22.0
13.0,9.27,0.0,38.0,724,1,28,22.0
11.0,949.82,0.0,38.0,724,1,28,22.0
8.0,848.91,0.0,34.0,1577385,1,66,22.0
11.0,958.42,1.0,38.0,1140,1,38,23.0
8.0,806.56,0.0,34.0,1577385,1,66,23.0
11.0,1158.64,1.0,38.0,1140,1,38,23.0
11.0,1056.99,0.0,38.0,724,1,28,23.0
2.0,15.41,0.0,38.0,724,1,28,0.0
2.0,7.05,1.0,38.0,1140,1,38,2.0
3.0,7.76,1.0,38.0,1140,1,38,2.0
8.0,759.36,1.0,38.0,1140,1,38,19.0
11.0,925.28,0.0,38.0,724,1,28,20.0
11.0,986.73,0.0,38.0,724,1,28,22.0
11.0,838.93,1.0,38.0,1140,1,38,22.0
12.0,751.63,1.0,38.0,1140,1,38,23.0
12.0,881.41,1.0,38.0,1140,1,38,23.0
8.0,985.69,1.0,38.0,1140,1,38,23.0
8.0,890.81,0.0,38.0,724,1,28,23.0
11.0,913.22,0.0,38.0,724,1,28,23.0
11.0,835.25,1.0,38.0,1140,1,38,23.0
12.0,837.53,1.0,7.0,601723,1,54,18.0
11.0,835.63,1.0,7.0,601723,1,54,22.0
11.0,982.14,1.0,7.0,601723,1,54,22.0
4.0,315.1,1.0,7.0,601723,1,54,0.0
4.0,297.87,1.0,7.0,601723,1,54,0.0
4.0,267.86,1.0,7.0,601723,1,54,11.0
8.0,831.86,1.0,7.0,601723,1,54,22.0
12.0,939.59,1.0,7.0,601723,1,54,23.0
11.0,1121.05,1.0,7.0,601723,1,54,23.0
